# airports.tab	main airports list

# This file is part of Tripover, a broad-search journey planner.

#  Copyright (C) 2014-2016 Joris van der Geer.

# This file is used by gtfstool when creating gtfs feeds from air timetables
# derived partially from openflights.org and ourairports.com  res.taca.com/zed/app/codes.html

# name	code	cc	lat	lon	utcofs	citydst	lat	lon

Jinan	TNA	cn	36.858312	117.213209	Asia/Shanghai	tna_jinan-east	36.681130	117.030865
Jinchang Jinchuan	JIC	cn	38.540011	102.346493	Asia/Shanghai	jic_jinchang	38.371260	102.064113
Jinghong	JHG	cn	21.970233	100.767613	Asia/Shanghai	jhg_Xishuangbanna	22.010662	100.797787
Jining	JNG	cn	35.297993	116.347818	Asia/Shanghai	jng_jining	35.392354	116.602398
Jinjiang	JJN	cn	24.800669	118.592188	Asia/Shanghai	jjn_Quanzhou	24.973858	118.569174
Jinju	HIN	kr	35.08854	128.0704	Asia/Seoul
Jinzhou	JNZ	cn	41.096588	121.071538	Asia/Shanghai	jnz_jinzhou	41.125071	121.142964
Jiujiang	JIU	cn	29.481893	115.807457	Asia/Shanghai	jiu_jiujang	29.704220	116.007946
Jixi Shi Xingkaihu	JXA	cn	45.30611	130.99667	Asia/Shanghai
Joao Pessoa	JPA	br	-7.14838	-34.95068	America/Recife
Joensuu	JOE	fi	62.657665	29.613637	Europe/Helsinki
Johannesburg	HLA	za	-25.933917	27.926072	Africa/Johannesburg	hla_rw_johan	-26.197351	28.039733
Johannesburg	JNB	za	-26.132516	28.231254	Africa/Johannesburg	jnb_rw_johan	-26.197351	28.039733
Johnstown, Pa	JST	us-pa	40.319610	-78.833246	America/New_York	jst_amtrak	40.329777	-78.921452
Johor Bahru	JHB	my	1.64131	103.66962	Asia/Kuala_Lumpur
Joinville	JOI	br	-26.224328	-48.801908	America/Sao_Paulo
Joplin	JLN	us-mo	37.157737	-94.501641	America/Chicago
Jouf	AJF	sa	29.788630	40.101726	Asia/Riyadh
Juazeiro Do norte	JDO	br	-7.21895980835	-39.2700996	America/Fortaleza
Juba	JUB	ss	4.866868	31.602163	Africa/Juba
Jujuy	JUJ	ar	-24.39278	-65.09778	America/Argentina/Jujuy
Juliaca	JUL	pe	-15.470719	-70.156669	America/Lima
Juneau	JNU	us-ak	58.359247	-134.583281	America/Juneau
Juzhou	JUZ	cn	28.968169	118.901218	Asia/Shanghai	juz_quzhou	28.922858	118.883088
Jyvaskyla	JYV	fi	62.403533	25.681490	Europe/Helsinki
Kagoshima	KOJ	jp	31.801895	130.715861	Asia/Tokyo
Kahului	OGG	us-hi	20.893037	-156.437599	Pacific/Honolulu
Kajaani	KAJ	fi	64.281082	27.674553	Europe/Helsinki
Kalamata	KLX	gr	37.055137	22.034463	Europe/Athens
Kalamazoo	AZO	us-mi	42.240390	-85.555577	America/Detroit	azo_amtrak	42.295431	-85.583106
Kalgoorlie	KGI	au-wa	-30.785347	121.458639	Australia/Perth	kgi_railway	-30.745619	121.467530
=Kalgoorlie-boulder KGI
Kaliningrad	KGD	ru	54.882069	20.585560	Europe/Kaliningrad	kgd_yuzhniy	54.693560	20.500458
Kalispell	FCA	us-mt	48.307511	-114.252349	America/Denver
Kamloops	YKA	ca-bc	50.705484	-120.441769	America/Vancouver
Kandy	KDZ	lk	7.32512	80.64211	Asia/Colombo
Kangding	KGT	cn	30.132907	101.750849	Asia/Shanghai
Kano	KAN	ng	12.045164	8.522176	Africa/Lagos
Kansas City	MCI	us-mo	39.301181	-94.714005	America/Chicago	mci_downtown	39.097980	-94.586289
Kaohsiung	KHH	tw	22.57709	120.35001	Asia/Taipei
Karachi	KHI	pk	24.900888	67.168099	Asia/Karachi
Karaganda	KGF	kz	49.674917	73.329032	Asia/Almaty	kgf_rail	49.793212	73.095118
Karamay	KRY	cn	45.467757	84.958022	Asia/Urumqi
Karlovy Vary	KLV	cz	50.201887	12.915367	Europe/Prague
Karlsruhe/Baden Baden	FKB	de	48.778081	8.088224	Europe/Berlin	fkb_rastatt	48.860196	8.215254
=Karlsruhe/baden-baden FKB
Karpathos	AOK	gr	35.427036	27.149140	Europe/Athens
Karratha	KTA	au-wa	-20.708276	116.771028	Australia/Perth	kta_karratha	-20.734897	116.847849
Kashi	KHG	cn	39.537139	76.014020	Asia/Shanghai	khg_kashi	39.457483	76.034700
Kathmandu	KTM	np	27.700879	85.357008	Asia/Kathmandu
Katowice	KTW	pl	50.470808	19.072694	Europe/Warsaw	ktw_tarnowskie	50.446738	18.866850
Kavala	KVA	gr	40.921758	24.623100	Europe/Athens
Kayseri	ASR	tr	38.765018	35.482285	Europe/Istanbul
Kazan	KZN	ru-ta	55.607849	49.298587	Europe/Moscow
Kearney, Ne	EAR	us-ne	40.724873	-99.012686	America/Chicago
Kefallinia	EFL	gr	38.119507	20.505210	Europe/Athens
Kelowna	YLW	ca-bc	49.951267	-119.381535	America/Vancouver
Kemerovo	KEJ	ru	55.281325	86.116616	Asia/Novokuznetsk
Kemi/tornio	KEM	fi	65.780991	24.575684	Europe/Helsinki
Kendari	KDI	id-sg	-4.08161	122.41823	Asia/Makassar
Kerkyra	CFU	gr	39.607237	19.914116	Europe/Athens
Ketchikan	KTN	us-ak	55.356425	-131.708778	America/Anchorage
Key West	EYW	us-fl	24.553564	-81.754877	America/New_York
Khabarovsk	KHV	ru	48.526007	135.170878	Asia/Vladivostok	khv_pass	48.496773	135.073868
Kharkov	HRK	ua	49.920144	36.281196	Europe/Kiev	hrk_osnova	49.936796	36.238437
Khartoum	KRT	sd	15.595060	32.548817	Africa/Khartoum	krt_railway	15.593830	32.527316
Khudzhand	LBD	tj	40.220021	69.698031	Asia/Dushanbe
Kiev	KBP	ua	50.342592	30.895756	Europe/Kiev	KBP_passajirskii	50.439662	30.489849
Kigali	KGL	rw	-1.964439	30.134726	Africa/Kigali
Kilimanjaro	JRO	tz	-3.424123	37.065230	Africa/Dar_es_Salaam
Killeen	GRK	us-tx	31.075194	-97.824713	America/Chicago
Kingston	KIN	jm	17.937505	-76.777908	America/Jamaica
Kinshasa	FIH	cd	-4.388018	15.446000	Africa/Kinshasa	fih_matete	-4.390863	15.353432
Kisumu	KIS	ke	-0.0861390009522438	34.7289009	Africa/Nairobi
Kita Kyushu	KKJ	jp	33.838915	131.031108	Asia/Tokyo
Kitchener	YKF	ca-on	43.455346	-80.385904	America/Toronto	ykf_kitchener	43.455664	-80.493541
Kittila	KTT	fi	67.695368	24.859700	Europe/Helsinki
Knoxville	TYS	us-tn	35.805719	-83.989765	America/New_York
Kochi	COK	in-kl	10.15555	76.39139	Asia/Kolkata
Kochi	KCZ	jp	33.547729	133.674500	Asia/Tokyo
Koggala	KCT	lk	5.99368	80.3203	Asia/Colombo
Koh Samui	USM	th	9.551323	100.063792	Asia/Bangkok
Kokkola/pietarsaari	KOK	fi	63.719400	23.134346	Europe/Helsinki
Kolkata	CCU	in	22.646065	88.439207	Asia/Kolkata
Komatsu	KMQ	jp	36.39461	136.40654	Asia/Tokyo
Kona	KOA	us-hi	19.736053	-156.040662	Pacific/Honolulu
=Kailua Kona KOA
Korla	KRL	cn	41.689561	86.124190	Asia/Urumqi	krl_korla	41.747047	86.196179
Koror	ROR	pw	7.366022	134.541871	Pacific/Palau
Kosice	KSC	sk	48.672072	21.236723	Europe/Bratislava
Kos	KGS	gr	36.801419	27.090674	Europe/Athens
Kosrae, Federated state of micronesia	KSA	fm	5.352962	162.956564	Pacific/Kosrae
Kota Bharu	KBR	my	6.16685	102.29301	Asia/Kuala_Lumpur
Kota Kinabalu	BKI	my	5.93721	116.05118	Asia/Kuching
Kotte	DWO	lk	6.907257	79.909913	Asia/Colombo
Kozhikode	CCJ	in	11.140124	75.951043	Asia/Kolkata
Krabi	KBV	th	8.097021	98.981994	Asia/Bangkok
Krakow	KRK	pl	50.071994	19.802269	Europe/Warsaw	krk_glowny	50.067926	19.947195
Krasnodar	KRR	ru	45.033897	39.138738	Europe/Moscow	krr_central	45.019150	38.990442
Krasnoyarsk	KJA	ru	56.180794	92.483899	Asia/Krasnoyarsk	kja_pass	56.007774	92.830919
Kristiansand	KRS	no	58.202674	8.074247	Europe/Oslo	krs_central	58.145555	7.986895
Kuala Lumpur	KUL	my	2.754528	101.703664	Asia/Kuala_Lumpur	kul_sentral	3.134188	101.687087
Kuala Terengganu	TGG	my	5.38263988494873	103.10299682	Asia/Kuala_Lumpur
Kuantan	KUA	my	3.77539	103.20906	Asia/Kuala_Lumpur
Kuching	KCH	my	1.4847	110.34693	Asia/Kuching
Kulyab	TJU	tj	37.983506	69.807529	Asia/Dushanbe	tju_kulyab	37.892776	69.775654
Kumamoto	KMJ	jp	32.834505	130.858783	Asia/Tokyo
Kume-jima	UEO	jp	26.36351	126.71381	Asia/Tokyo
Kunming	KMG	cn	24.995581	102.742267	Asia/Shanghai	kmg_kunming	25.016546	102.721381
Kunshan nan Railway Station	KVN-rail	cn	31.352836	120.952162	Asia/Shanghai
Kununurra	KNX	au-wa	-15.784119	128.712660	Australia/Perth	knx_kununurra	-15.779493	128.741036
Kuopio	KUO	fi	63.008714	27.788816	Europe/Helsinki
Kupang	KOE	id-nt	-10.1716003417969	123.67099761	Asia/Makassar
Kuqa	KCA	cn	41.714362	82.987528	Asia/Urumqi	kca_库车	41.694114	83.017846
Kushiro	KUH	jp	43.041	144.193	Asia/Tokyo
Kutaisi	KUT	ge	42.181465	42.465812	Asia/Tbilisi
Kuusamo	KAO	fi	65.996131	29.226460	Europe/Helsinki
Kuwait	KWI	kw	29.240000	47.970764	Asia/Kuwait
Kwajalein, Marshall islands	KWA	mh	8.723709	167.735330	Pacific/Kwajalein
Laayoune	EUN	eh	27.153269	-13.218018	Africa/El_Aaiun
Labuan Bajo	LBJ	id-nt	-8.48666000366211	119.888999938	Asia/Makassar
Labuan	LBU	my	5.30068	115.25018	Asia/Kuching
La Coruna	LCG	es	43.302685	-8.380747	Europe/Madrid	lcg_centro	43.351820	-8.410321
=A Coruna LCG
La Crosse	LSE	us-wi	43.875149	-91.263979	America/Chicago	lse_amtrak	43.833611	-91.246547
Lafayette	LFT	us-la	30.208489	-91.993245	America/Chicago	lft_amtrak	30.226281	-92.013945
=Lafayette/New Iberia LFT
Lagos	LOS	ng	6.577370	3.321160	Africa/Lagos	los_rwjn	6.525291	3.364070
Lahore	LHE	pk	31.520476	74.411341	Asia/Karachi	lhe_cantt	31.528954	74.360701
Lajes	TER	pt	38.753722	-27.085629	Atlantic/Azores
Lake Charles	LCH	us-la	30.122718	-93.219927	America/Chicago	lch_amtrak	30.238369	-93.216235
Lamezia Terme	SUF	it	38.909408	16.246931	Europe/Rome
=LameziaTerme SUF
Lampang	LPT	th	18.27093	99.50417	Asia/Bangkok
Lampedusa	LMP	it	35.497627	12.618658	Europe/Rome
Lanai City-lanai, hi	LNY	us-hi	20.790873	-156.949798	Pacific/Honolulu
Langgur	LUV	id	-5.66162	132.73143	Asia/Jayapura
Langkawi	LGK	my	6.342234	99.731563	Asia/Kuala_Lumpur
Lannion	LAI	fr	48.756754	-3.470887	Europe/Paris	lai_sncf	48.726911	-3.460335
Lansing	LAN	us-mi	42.775127	-84.589154	America/Detroit
Lanzarote	ACE	es	28.952553	-13.607021	Atlantic/Canary
Lanzhou	LHW	cn	36.507111	103.617306	Asia/Shanghai	lhw_lanzhou	36.034005	103.852127
Laoag	LAO	ph	18.183320	120.534165	800
La Cumbre	LCM	ar	-31.00580	-64.53199	America/Argentina/Cordoba
La Paz	LAP	mx	24.075664	-110.367536	America/Mazatlan
La Paz	LPB	bo	-16.507846	-68.179156	America/La_Paz
Laredo	LRD	us-tx	27.543705	-99.455357	America/Chicago
La Rioja	IRJ	ar	-29.38164	-66.79584	America/Argentina/La_Rioja
Larnaca	LCA	cy	34.871266	33.607778	Asia/Nicosia
La Rochelle	LRH	fr	46.176205	-1.194046	Europe/Paris	lrh_sncf	46.167684	-1.151364
La Romana	LRM	do	18.448767	-68.912462	America/Santo_Domingo
La Serena	LSC	cl	-29.917215	-71.203959	America/Santiago
Laramie, Wy	LAR	us-wy	41.319968	-105.671432	America/Denver
Las Palmas	LPA	es	27.937874	-15.389852	Atlantic/Canary	lpa_hoya	28.069841	-15.418147
=Gran Canaria LPA
Las Vegas	LAS	us-nv	36.084974	-115.149913	America/Los_Angeles
Launceston	LST	au-tas	-41.543532	147.205657	Australia/Hobart	lst_mall	-41.437335	147.138783
Laurel	PIB	us-ms	31.467850	-89.333331	America/Chicago	pib_hattiesburg	31.327390	-89.286158
Lawton	LAW	us-ok	34.572757	-98.413583	America/Chicago
Lazaro Cardenas	LZC	mx	17.999128	-102.220262	America/Mexico_City
Learmonth	LEA	au-wa	-22.039123	114.104993	Australia/Perth	lea_exmouth	-21.930171	114.122999
Leeds	LBA	gb	53.869503	-1.659938	Europe/London	lba_central	53.794586	-1.546749
=Leeds/bradford LBA
Leipzig/halle	LEJ	de	51.421223	12.220562	Europe/Berlin
Le Mans	ZLN-rail	fr	47.994840	0.192230	Europe/Paris
Leon/Guanajuato	BJX	mx	20.985556	-101.479303	America/Mexico_City
=Leon/guanajuato BJX
Leon	LEN	es	42.590908	-5.647073	Europe/Madrid
Leticia	LET	co	-4.19355	-69.94316	America/Bogota
Lewiston	LWS	us-id	46.377039	-117.011588	America/Los_Angeles
Lexington	LEX	us-ky	38.037792	-84.598190	America/New_York
Lhasa	LXA	cn	29.290282	90.901389	Asia/Urumqi	lxa_lhasa	29.622661	91.069696
Lhoksumawe	LSW	id-ac	5.22667980194092	96.9503021240	Asia/Jakarta
Lianyungang	LYG	cn	34.565384	118.881883	Asia/Shanghai	lyg_lianyungang	34.610612	119.164942
Liberal, Ks	LBL	us-ks	37.047285	-100.951344	America/Chicago
Liberia	LIR	cr	10.600667	-85.537156	America/Costa_Rica
Libo	LLB	cn	25.447111	107.963286	Asia/Shanghai
Libreville	LBV	ga	0.457243	9.410563	Africa/Libreville
Liege	LGG	be	50.641401	5.457938	Europe/Brussels	lgg_liege	50.623790	5.567372
Lihue	LIH	us-hi	21.978662	-159.348885	Pacific/Honolulu
=Kauai Island LIH
Lijiang City	LJG	cn	26.679504	100.250543	Asia/Shanghai	ljg_lijiang	26.810638	100.256350
Lille	LIL	fr	50.572086	3.106005	Europe/Paris	lil_flandres	50.635876	3.072703
=Lille XDB
Lilongwe	LLW	mw	-13.78938	33.781	Africa/Blantyre
Lima	LIM	pe	-12.022677	-77.107743	America/Lima	lim_paradero	-12.015856	-77.098924
Limoges	LIG	fr	45.862337	1.176606	Europe/Paris	lig_centre	45.836091	1.268660
Lincang	LNJ	cn	23.741248	100.026947	Asia/Shanghai	lnj_linchang	23.886468	100.092302
Lincoln	LNK	us-ne	40.848543	-96.757753	America/Chicago
LingLing	LLF	cn	26.340082	111.619755	Asia/Shanghai	llf_yongzhou	26.452600	111.570454
Linkoping	LPI	se	58.409122	15.674286	Europe/Stockholm	lpi_central	58.416260	15.625599
Linyi	LYI	cn	35.047178	118.411628	Asia/Shanghai	lyi_rwy	35.036550	118.346097
Linz	LNZ	at	48.230912	14.188905	Europe/Vienna	lnz_hbf	48.289791	14.291197
Liping	HZH	cn	26.315905	109.156709	Asia/Shanghai	hzh_duyun	26.231209	107.517509
Lisbon	LIS	pt	38.769042	-9.129410	Europe/Lisbon	lis_oriente	38.767670	-9.099154
Little Rock	LIT	us-ar	34.728087	-92.220230	America/Chicago	lit_union	34.750858	-92.285720
Liupanshui Yue Zhao	LPF	cn	26.607710	104.970009	Asia/Shanghai	lpf_rail	26.590212	104.852426
Liuzhou	LZH	cn	24.202848	109.404238	Asia/Shanghai	lzh_liuzhou	24.306901	109.387534
Liverpool	LPL	gb	53.337511	-2.857553	Europe/London	lpl_south_parkway	53.337511	-2.857553
Livingstone	LVI	zm	-17.823005	25.818239	Africa/Lusaka
Ljubljana	LJU	si	46.230567	14.456275	Europe/Ljubljana	lju_centre	46.058248	14.513742
Lleida	ILD	es	41.728577	0.543824	Europe/Madrid	ild_pirineus	41.621327	0.632470
Lodz	LCJ	pl	51.725449	19.402282	Europe/Warsaw	lcj_kaliska	51.758813	19.429798
Logrono	RJL	es	42.456355	-2.319249	Europe/Madrid
Lome	LFW	tg	6.167494	1.250399	Africa/Lome
London - Gatwick	LGW	gb	51.159793	-0.175989	Europe/London	lgw_crawley	51.116091	-0.161088
=London LGW
London	LCY	gb	51.503148	0.049737	Europe/London
London	LHR	gb	51.470829	-0.452125	Europe/London	lhr_hayes	51.502399	-0.421155
=London - Heathrow LHR
London	LTN	gb	51.878487	-0.373359	Europe/London	ltn_airpark	51.872314	-0.395354
London	SEN	gb	51.567625	0.700260	Europe/London
London, On canada	YXU	ca	43.027890	-81.149072	America/Toronto
Londrina	LDB	br	-23.33362	-51.13007	America/Sao_Paulo
Long Beach	LGB	us-ca	33.818225	-118.144351	America/Los_Angeles
Longreach	LRE	au-qld	-23.439516	144.271854	Australia/Brisbane	lre_railway	-23.439739	144.248353
Longview	GGG	us-tx	32.387355	-94.719330	America/Chicago	ggg_amtrak	32.493767	-94.727479
Lord Howe Island	LDH	au-nsw	-31.540838	159.077947	Australia/Lord_Howe
=Lord Howe island LDH
Loreto	LTO	mx	25.98919	-111.34836	America/Hermosillo
Lorient	LRT	fr	47.753998	-3.436568	Europe/Paris	lrt_sncf	47.754385	-3.369393
Los Angeles	LAX	us-ca	33.943548	-118.408121	America/Los_Angeles	lax_aviation	33.929509	-118.377525
Los Mochis	LMM	mx	25.689502	-109.084359	America/Mazatlan
Louisville	SDF	us-ky	38.186378	-85.741838	America/Kentucky/Louisville
Lourdes	LDE	fr	43.186778	0.002722	Europe/Paris	lde_tarbes	43.239528	0.068108
=Lourdes/Tarbes LDE
Luanda	LAD	ao	-8.847832	13.235068	Africa/Luanda	lad_central	-8.805022	13.244638
Luang Prabang	LPQ	la	19.89791	102.16076	Asia/Vientiane
Lubbock	LBB	us-tx	33.656206	-101.822128	America/Chicago
Lubumbashi	FBM	cd	-11.588163	27.529805	Africa/Lubumbashi
Lucknow	LKO	in	26.765006	80.884425	Asia/Kolkata
Lulea	LLA	se	65.548731	22.123441	Europe/Stockholm	lla_central	65.583668	22.166491
Luliang	LLV	cn	37.684496	111.137650	Asia/Shanghai
Luoyang	LYA	cn	34.735878	112.389630	Asia/Shanghai	lya_luoyang	34.686257	112.437354
Lusaka	LUN	zm	-15.325704	28.444983	Africa/Lusaka
Luwuk	LUW	id	-1.03892	122.77191	Asia/Makassar
Luxembourg	LUX	lu	49.634450	6.217907	Europe/Luxembourg	lux_luxembourg	49.600098	6.134630
Luxi	LUM	cn	24.402932	98.531491	Asia/Shanghai	lum_dehong	24.436537	98.580327
Luxor	LXR	eg	25.674003	32.700964	Africa/Cairo	lxr_luxor	25.696044	32.644487
Luzhou	LZO	cn	28.842639	105.383233	Asia/Shanghai	lzo_luzhou	28.942345	105.453821
Luzon Island	CRK	ph	15.18583	120.56028	Asia/Manila
=Angeles City CRK
Lviv	LWO	ua	49.816401	23.955448	Europe/Kiev	lwo_lvov	49.840391	23.993883
Lynchburg	LYH	us-va	37.330500	-79.193469	America/New_York	lyh_amtrak	37.407325	-79.157502
Lyon	GNB	fr	45.359907	5.333002	Europe/Paris	gnb_grenoble	45.190502	5.714326
Lyon	LYS	fr	45.720979	5.076671	Europe/Paris
=Lyon XYD
Maastricht	MST	nl	50.913147	5.765836	Europe/Amsterdam
Macao	MFM	mo	22.156350	113.575330	Asia/Macau	mfm_zhuhai	22.257900	113.515229
Macapa	MCP	br-ap	0.049677	-51.068628	America/Belem
Maceio	MCZ	br-al	-9.515497	-35.792588	America/Maceio
Mackay	MKY	au-qld	-21.176259	149.181536	Australia/Brisbane	mky_railway	-21.173440	149.159006
Madinah	MED	sa	24.55342	39.70506	Asia/Riyadh
Madison	MSN	us-wi	43.136174	-89.345459	America/Chicago
Madrid	MAD	es	40.467767	-3.568904	Europe/Madrid
Magadan	GDX	ru	59.914538	150.731621	Asia/Magadan
Magnitogorsk	MQF	ru	53.392052	58.762342	Asia/Yekaterinburg	mqf_pass	53.438655	58.985560
Mahe Island	SEZ	sc	-4.670929	55.512042	Indian/Mahe
Majuro, Marshall islands	MAJ	mh	7.065580	171.271091	Pacific/Majuro
Makhachkala	MCX	ru	42.821198	47.656164	Europe/Moscow
Malabo	SSG	cg	3.758147	8.716376	Africa/Malabo
Malaga	AGP	es	36.676125	-4.489484	Europe/Madrid	agp_malaga	36.711654	-4.433149
Malang	MLG	id-ji	-7.92655992508	112.71499	Asia/Jakarta
Malargue	LGS	ar	-35.4936	-69.57427	America/Cordoba
Male	MLE	mv	4.189262	73.527211	Indian/Maldives
Malindi	MYD	ke	-3.229580	40.101323	Africa/Nairobi
Malta	MLA	mt	35.855376	14.484968	Europe/Malta
Mammoth Lakes	MMH	us-ca	37.624285	-118.835550	America/Los_Angeles
Mamuju	MJU	id	-2.58333	119.03333	Asia/Makassar
Manado	MDC	id	1.54945	124.92588	Asia/Makassar
Managua	MGA	ni	12.144810	-86.171351	America/Managua
Manaus	MAO	br	-3.031160	-60.045532	America/Manaus
Manchester	MAN	gb	53.362451	-2.273247	Europe/London
Manchester	MHT	us-nh	42.927743	-71.438607	America/New_York
Mandalay	MDL	mm	21.705295	95.969382	Asia/Rangoon
Manhattan	MHK	us-ks	39.136805	-96.669887	America/Chicago
Manila	MNL	ph	14.519436	121.012824	Asia/Manila
Manokwari	MKW	id	-0.89183	134.04918	Asia/Jayapura
Manzanillo	ZLO	mx	19.148307	-104.559964	America/Mexico_City
Manzhouli Xijiao	NZH	cn	49.571390	117.331692	Asia/Shanghai	nzh_rail	49.585502	117.451885
Maputo	MPM	mz	-25.924500	32.574511	Africa/Maputo
Maraba	MAB	br	-5.36859	-49.13802	America/Araguaina
Maracaibo	MAR	ve	10.555793	-71.723793	America/Caracas
Mar del Plata	MDQ	ar	-37.933356	-57.581851	America/Argentina/Buenos_Aires
Mariehamn	MHQ	fi	60.124672	19.907307	Europe/Mariehamn
Maringa	MGF	br	-23.47639	-52.01641	America/Sao_Paulo
Maroochydore	MCY	au-qld	-26.605334	153.088332	Australia/Brisbane	mcy_nambour	-26.625393	152.958052
=Sunshine Coast MCY
Marquette	MQT	us-mi	46.349798	-87.387010	America/Detroit
Marrakech	RAK	ma	31.602426	-8.028468	Africa/Casablanca
Marsa Alam	RMF	eg	25.555480	34.593101	Africa/Cairo
Marseille	MRS	fr	43.441087	5.220890	Europe/Paris	mrs_x	43.441866	5.237284
=Marseille XRF
Marsh Harbour	MHH	bs	26.513519	-77.077707	America/Nassau
Martha's Vineyard	MVY	us-ma	41.389358	-70.611691	America/New_York
=Martha’s Vineyard MVY
Mashad	MHD	ir	36.226962	59.641950	Asia/Tehran
=Mashhad MHD
Matamoros	MAM	mx	25.771061	-97.531127	America/Matamoros
Matsumoto	MMJ	jp	36.16676	137.92267	Asia/Tokyo
Matsuyama	MYJ	jp	33.829183	132.704462	Asia/Tokyo
Mauritius	MRU	mu	-20.431859	57.676392	Indian/Mauritius
Mayaguez	MAZ	pr	18.253544	-67.149824	America/Puerto_Rico
Mazatlan	MZT	mx	23.167315	-106.270470	America/Mazatlan
Mcallen	MFE	us-tx	26.181164	-98.239715	America/Chicago
Mcarthur River	MCV	au-nt	-16.442946	136.076366	Australia/Darwin
Mccook, Ne	MCK	us-ne	40.207889	-100.597346	America/Chicago
Medan	KNO	id	3.64222	98.88528	Asia/Jakarta
Medellin	MDE	co	6.171281	-75.427628	America/Bogota
Medford	MFR	us-or	42.368357	-122.874278	America/Los_Angeles
Meixian	MXZ	cn	24.349080	116.139856	Asia/Shanghai	mxz_meizhou	24.259169	116.132663
Melbourne	MEL	au-vic	-37.670121	144.849289	Australia/Melbourne	meb_Southern Cross	-37.817557	144.951858
Melbourne	MLB	us-fl	28.097440	-80.632037	America/New_York
Melilla	MLN	es	35.277620	-2.958030	Africa/Ceuta
Memanbetsu	MMB	jp	43.88061	144.16405	Asia/Tokyo
Memmingen	FMM	de	47.989113	10.232580	Europe/Berlin
Memphis	MEM	us-tn	35.044680	-89.981635	America/Chicago	mem_central	35.131890	-90.059498
Mendoza	MDZ	ar	-32.827906	-68.798938	America/Argentina/Mendoza
Menorca	MAH	es	39.862174	4.224973	Europe/Madrid
Merauke	MKQ	id-pa	-8.518572	140.415081	Asia/Jayapura
Merida	MID	mx	20.93698	-89.65767	America/Merida
Merida OffLine Point	QWX	es
Meridian	MEI	us-ms	32.333433	-88.744840	America/Chicago	mei_union	32.364020	-88.695905
Merlo Valle Del Conlara	RLO	ar	-32.34980	-65.17993	America/Cordoba
Metz/Nancy	ETZ	fr	48.980011	6.242892	Europe/Paris	etz_metz	49.108537	6.176888
=Metz/Nancy XZI
Mexicali	MXL	mx	32.628151	-115.247672	America/Tijuana
Mexico City	MEX	mx	19.435582	-99.083197	America/Mexico_City	tlc_fc_toluca	19.291283	-99.638362
Mexico City	TLC	mx	19.337656	-99.569934	America/Mexico_City	tlc_fc_toluca	19.291283	-99.638362
Miami	MIA	us-fl	25.794958	-80.278367	America/New_York
Mian Yang	MIG	cn	31.425995	104.750002	Asia/Shanghai	mig_mianyang	31.460192	104.718285
Midland	MAF	us-tx	31.937173	-102.208119	America/Chicago
Mikonos	JMK	gr	37.434112	25.345794	Europe/Athens
=Mykonos JMK
Milan	BGY	it	45.665759	9.697942	Europe/Rome	bgy_segrate	45.480272	9.296812
=Bergamo BGY
Milan	LIN	it	45.460836	9.278569	Europe/Rome	lin_lambrate	45.484686	9.237135
Milan	MXP	it	45.626979	8.712439	Europe/Rome
Mildura	MQL	au-vic	-34.230593	142.084563	Australia/Melbourne	mql_railway	-34.182125	142.162804
Milwaukee	MKE	us-wi	42.947853	-87.902827	America/Chicago
Minatitlan	MTT	mx	18.102308	-94.576820	America/Mexico_City
Mineralnye Vody	MRV	ru	44.217977	43.086706	Europe/Moscow
Minneapolis	MSP	us-mn	44.883092	-93.210742	America/Chicago	msp_target	44.983032	-93.277389
Minot	MOT	us-nd	48.255339	-101.291390	America/Chicago	mot_amtrak	48.236181	-101.297939
Minsk	MSQ	by	53.889993	28.034246	Europe/Minsk	msq_passajirskii	53.890566	27.548797
Miri	MYY	my	4.32201	113.98681	Asia/Kuching
Mirny	MJZ	ru-sa	62.532786	114.025864	Asia/Yakutsk
Misawa	MSJ	jp	40.70322	141.36836	Asia/Tokyo
Missoula	MSO	us-mt	46.918566	-114.082871	America/Denver
Miyako	MMY	jp	24.78283	125.29511	Asia/Tokyo
Miyazaki	KMI	jp	31.87722	131.44861	Asia/Tokyo
Moab	CNY	us-ut	38.75500107	-109.7549	America/Denver
Mobile	MOB	us-al	30.681380	-88.244586	America/Chicago
Mohe County	OHE	cn	52.911546	122.428592	Asia/Shanghai	ohe_mohe	52.988697	122.509676
Moline	MLI	us-il	41.454009	-90.506169	America/Chicago
Mombasa	MBA	ke	-4.032438	39.603523	Africa/Nairobi	mba_station	-4.057599	39.659603
Moncton	YQM	ca-nb	46.116436	-64.688143	America/Halifax	yqm_via	46.083976	-64.785282
Monroe	MLU	us-la	32.511342	-92.043844	America/Chicago
Monrovia	ROB	lr	6.241997	-10.352032	Africa/Monrovia
Montego Bay	MBJ	jm	18.498378	-77.917801	America/Jamaica
Monterey	MRY	us-ca	36.587592	-121.850373	America/Los_Angeles
Monteria	MTR	co	8.825250	-75.823880	America/Bogota
Monterrey	MTY	mx	25.776152	-100.114003	America/Monterrey
Montevideo	MVD	uy	-34.841144	-56.026423	America/Montevideo
Montgomery	MGM	us-al	32.304960	-86.390682	America/Chicago
Montpellier	MPL	fr	43.579344	3.958001	Europe/Paris	mpl_centre	43.604801	3.881483
=Montpellier XPJ
Montreal	YUL	ca-qc	45.470976	-73.737039	America/Toronto
Montrose	MTJ	us-co	38.497858	-107.896844	America/Denver
